Filename,UnifiedQualityScore,BackgroundUniformity,IlluminationUniformity,LuminanceMean,LuminanceVariance,UnderExposurePrevention,OverExposurePrevention,DynamicRange,Sharpness,CompressionArtifacts,NaturalColour,SingleFacePresent,EyesOpen,MouthClosed,EyesVisible,MouthOcclusionPrevention,FaceOcclusionPrevention,InterEyeDistance,HeadSize,LeftwardCropOfTheFaceImage,RightwardCropOfTheFaceImage,MarginAboveOfTheFaceImage,MarginBelowOfTheFaceImage,HeadPoseYaw,HeadPosePitch,HeadPoseRoll,ExpressionNeutrality,NoHeadCoverings,UnifiedQualityScore.scalar,BackgroundUniformity.scalar,IlluminationUniformity.scalar,LuminanceMean.scalar,LuminanceVariance.scalar,UnderExposurePrevention.scalar,OverExposurePrevention.scalar,DynamicRange.scalar,Sharpness.scalar,CompressionArtifacts.scalar,NaturalColour.scalar,SingleFacePresent.scalar,EyesOpen.scalar,MouthClosed.scalar,EyesVisible.scalar,MouthOcclusionPrevention.scalar,FaceOcclusionPrevention.scalar,InterEyeDistance.scalar,HeadSize.scalar,LeftwardCropOfTheFaceImage.scalar,RightwardCropOfTheFaceImage.scalar,MarginAboveOfTheFaceImage.scalar,MarginBelowOfTheFaceImage.scalar,HeadPoseYaw.scalar,HeadPosePitch.scalar,HeadPoseRoll.scalar,ExpressionNeutrality.scalar,NoHeadCoverings.scalar,assessment_time_in_ms,ic1,ic2,ic3,ic4,ic5,ic6,ic7,ic8,ic9,ic10,ica_quality_score_0_100
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02450.png,20.490889,75.317646,0.067708,0.232442,0.027188,0.1983,0.0,7.175267,49,0.947881,0.0,0.214373,0.074391,0.092782,0.040477,0.0,0.070405,244.235936,0.436644,3.384378,3.662465,1.136181,1.154074,46.211181,-4.355646,-3.173341,-10463.51563,0.0,28,65,45,66,93,100,100,90,100,100,100,79,100,86,96,100,93,100,87,100,100,7,0,48,99,100,25,100,301,0.972032028631478,0.3966525587685792,1.347571541127929,-1.5779336624936413,0.48885957550711856,0.6766449837603505,0.5810308303603389,0.44962469903644625,0.7380561818787298,0.0011591944570181704,97.90651325518603
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02451.png,19.484644,20.811056,0.307398,0.136313,0.008635,0.404476,0.0,6.366715,44,0.984005,0.0,0.0,0.023327,0.087096,0.0,0.0,0.006152,258.739786,0.474251,2.928981,2.8866,0.990354,1.118008,-34.840111,-7.520349,-2.050191,-12106.87402,0.318967,21,90,70,22,88,100,100,80,99,100,100,100,58,87,100,100,99,100,76,100,100,2,0,67,98,100,19,9,299,1.1719012206489006,0.877663027790838,1.0592353789790556,0.31259334417918044,-3.1422275854841715,0.2619080492136567,-0.06562623566783077,0.5817511855958005,-0.6208153869311452,-0.31691038518031817,91.03104461115264
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02452.png,25.195032,102.450556,0.493333,0.27257,0.009887,0.033349,0.0,6.642853,49,0.984595,0.0,0.101159,0.085631,0.055291,0.241431,0.0,0.087059,226.024876,0.429742,2.924528,2.90566,1.111223,1.215755,-20.289936,12.004999,3.653544,-10452.625,0.0,70,54,81,81,92,100,100,83,100,100,100,90,100,92,76,100,91,100,80,100,100,5,0,88,96,100,25,100,304,0.6479942720744242,0.14906599787755836,1.1933090312572563,-0.787049368230288,0.4161371336942112,0.41023565946732976,0.7460322107839562,-0.5828209989495212,0.4710959106560693,0.1425805552359158,95.70329362909938
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02453.png,24.10272,28.799496,0.275918,0.102451,0.010226,0.614214,0.0,6.051123,49,0.976773,0.0,0.0,0.075301,0.136925,0.0,0.0,0.002098,254.35124,0.450227,2.52166,2.525613,1.067155,1.153915,-5.891205,1.169642,0.602347,-13866.55664,0.0,60,86,68,12,93,100,100,76,100,100,100,100,100,74,100,100,100,100,100,100,100,3,0,99,100,100,15,100,283,1.1569102607005601,1.313193650321363,1.5435775333071238,0.3437330044150481,0.33330366798889494,0.3462812040451777,-0.8823750204677739,0.4250351217862344,-0.9991492042932574,0.04007686665519326,97.11865996725926
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02454.png,18.846653,88.173805,0.427469,0.429756,0.014362,0.024333,0.0,6.662548,21,0.979726,0.0,0.0,0.056375,0.12503,0.0,0.0,0.007846,269.328078,0.445274,2.517491,2.466907,1.080169,1.167987,-17.401258,0.971521,-1.281843,-16402.82031,0.0,17,60,77,99,99,100,100,83,94,100,100,100,97,78,100,100,99,100,95,100,100,4,0,91,100,100,9,100,290,0.2748406029744005,0.14977297592669755,1.238509270026958,-0.002479128316067222,0.4523324187666916,0.3289073199274043,-0.5138693133437549,0.49162436158214107,0.5232319516554954,0.10566640672558207,96.12399906047143
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02455.png,22.378773,132.042511,0.245675,0.532561,0.07113,0.035618,0.06206,7.829806,6,0.991301,0.0,0.0,0.092127,0.106221,0.0,0.0,0.027515,260.517946,0.422909,2.534099,2.526167,1.14435,1.222952,14.551885,7.890483,0.42086,-14288.54102,0.0,44,43,66,99,56,100,14,98,84,100,100,100,100,83,100,100,97,100,74,100,100,7,0,94,98,100,13,100,282,0.5863210846586505,-5.825654731229493,0.8207944496738304,0.11113069599036222,0.4449207736000844,0.3214408264505535,-0.20988966668000572,0.5111283807167736,-0.2798604009225455,0.3933283786142081,85.38733883066473
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02456.png,25.01844,152.156941,0.449074,0.148476,0.006629,0.232575,6.7e-05,6.198532,15,0.988071,0.0,0.0,0.078918,0.119482,0.0,0.0,0.03331,270.556196,0.425719,2.459752,2.463583,1.13673,1.214809,-15.271942,-2.438193,-1.385461,-14157.73145,0.276849,68,37,79,26,78,100,99,77,91,100,100,100,100,79,100,100,97,100,76,100,100,7,0,93,100,100,14,13,292,0.09752632389228451,0.41274543029379346,0.8120890036633587,-0.07190867267829161,-2.855459303920862,0.3339023341593308,-0.5635079621686266,-0.25338344016920605,-0.7428077635991662,1.047949342925681,87.72334441882953
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02457.png,25.679039,126.57258,0.234286,0.261772,0.013706,0.080008,0.0,6.876715,-13,0.989177,0.0,0.0,0.058739,0.121025,0.0,0.0,0.004885,254.609144,0.427739,2.523492,2.539363,1.123276,1.214599,-8.159406,7.74846,-0.345093,-12791.04297,0.0,74,45,65,77,99,100,100,86,57,100,100,100,98,79,100,100,100,100,78,100,100,6,0,98,98,100,17,100,282,-1.3372728120870927,0.326745693308489,0.9537746675040493,0.05513232381228439,0.43434616250257313,0.3316628602657141,-0.47535446016606114,0.3728399465478201,0.3499577192021369,0.2572895212431939,93.03001408747119
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02458.png,24.395386,266.713282,0.306703,0.397492,0.050898,0.048632,1.8e-05,7.596552,-4,0.996089,0.0,0.0,0.067957,0.122745,0.0,0.0,0.003967,249.465988,0.445822,2.546164,2.566244,1.083268,1.162211,-3.495013,2.966684,0.864471,-14081.30273,0.0,63,14,70,98,70,100,100,95,72,100,100,100,99,78,100,100,100,100,96,100,100,4,0,100,100,100,14,100,271,-1.1083561279609206,-1.204788722795,0.9375199793138056,-0.06389573834866535,0.47764434360950947,0.4434248466075321,-0.31739731222124884,0.06713963732538702,0.45627256851860426,1.1287744055862066,92.24272955667129
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02459.png,20.710821,75.344353,0.623047,0.243934,0.02398,0.064667,2.7e-05,6.942547,46,0.992417,3.305584,0.0,0.131036,0.002331,0.001276,0.0,0.259122,259.845297,0.418956,2.689074,2.714889,1.142163,1.244725,26.56045,8.036679,-3.040868,5893.74707,0.0,29,65,87,71,96,100,100,87,100,100,84,100,100,96,100,100,74,100,70,100,100,7,0,80,98,100,90,100,284,0.5664274881132383,0.23485544075613707,1.0392765843364655,0.04508352942615969,0.3709346194618322,-0.784699101354803,0.7757529661512265,-0.5362416359020226,0.5499096442517861,-0.6129017055941136,93.68948628810274
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/0245_01.jpg,13.868717,110.224717,0.032986,0.152693,0.018718,0.397192,0.0,6.45666,-26,0.886518,15.947718,0.0,0.049488,0.011727,0.014187,0.0,0.140253,73.274548,0.427654,4.970854,3.335145,0.688234,1.650103,50.026088,24.045075,-24.04421,20.013163,0.367857,3,51,36,28,100,100,100,81,32,100,34,100,95,96,99,100,86,54,78,100,100,0,18,41,83,83,73,5,242,-1.720924301131307,1.199318926810938,0.26574198708475544,0.2141275026722959,-3.1698298703293615,-3.8858168934338964,0.485375270536067,-0.14990894588127876,0.09862921119153728,-0.18072894393069325,78.92317413043111
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/0245_03.jpg,19.619452,12.31612,0.699446,0.317308,0.02589,0.11392,0.0,7.198902,47,0.776299,12.405442,0.0,0.078044,0.024951,0.0,0.0,0.008938,25.106718,0.290421,2.910701,2.910701,1.595519,1.844819,-2.649821,5.512127,-4.022872,-3214.858398,0.0,21,94,90,91,94,100,100,90,100,100,45,100,100,95,100,100,99,10,8,100,100,88,61,100,99,100,59,100,264,0.7223375845547182,0.20207776351189183,-1.229960187689361,0.3600234905061726,0.24312576246861842,-3.1970105697920546,0.7184427958251619,0.8613410985976144,0.5241214446040408,-0.5304390698137968,88.5178119233157
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02460.png,22.884197,138.178385,0.334775,0.259024,0.021379,0.178627,0.0,7.055132,49,0.9623,2.200182,0.0,0.105186,0.003129,0.0,0.0,0.011035,271.580966,0.441428,2.465732,2.516291,1.092878,1.17252,18.778671,12.115612,-1.748402,-12331.56348,0.0,49,41,72,77,98,100,100,88,100,100,89,100,100,96,100,100,99,100,91,100,100,4,0,90,96,100,19,100,277,0.2705545787391683,0.10093982093253544,1.171536417331752,-0.21061419670237988,0.4006763815992565,-0.446463324261355,0.768988579743661,0.01748349135576387,0.5466949666718008,0.6274399149306129,96.46949125931833
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02461.png,25.798445,212.732673,0.236328,0.264285,0.047994,0.247922,1.8e-05,7.230638,47,0.931787,0.0,0.0,0.066375,0.003006,0.0,0.0,0.007187,260.991992,0.459443,2.58296,2.632395,1.038361,1.140495,21.55194,-14.560312,2.181616,12194.16309,0.0,75,22,65,78,72,100,100,90,100,100,100,100,99,96,100,100,99,100,91,100,100,3,0,87,94,100,97,100,304,0.06524998576600535,-0.8052776315421525,1.071215774965262,-0.22843253938482538,0.3794159133024232,0.3079631593616192,0.8827201240981278,-0.1952904916880915,0.030788817861493324,1.153111128234488,95.45097072195594
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02462.png,25.773314,286.662321,0.393939,0.568763,0.015103,0.005133,3.4e-05,6.836877,50,0.993188,0.0,0.0,0.063911,0.099567,0.0,0.0,0.009895,262.466456,0.484188,2.52915,2.517295,0.993354,1.074114,15.394492,4.34121,-0.102607,-15040.23145,0.0,74,11,76,99,100,100,100,85,100,100,100,100,99,84,100,100,99,100,67,100,100,2,0,93,99,100,12,100,285,-0.32673412605465907,-0.11326212388377163,0.8525776651350135,-0.5098087381999403,0.5266898741255996,0.2921022023514709,-0.12443620305440004,-0.36843806350678876,0.8093965543123276,1.4177984031264623,95.09351750256937
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02463.png,23.857529,116.392027,0.204775,0.056092,0.002941,0.816845,0.0,5.226475,20,0.985314,0.0,0.044103,0.080141,0.038617,0.0,0.0,0.004125,254.151687,0.407767,2.585674,2.549313,1.175823,1.276402,-13.119837,-16.697555,-2.038364,12776.08789,0.0,58,49,62,5,45,86,100,65,94,100,100,96,100,94,100,100,100,100,60,100,100,10,1,95,92,100,97,100,290,0.46842612260472544,0.1052953885237141,1.0079940691961984,-0.24090619657941895,0.36211762853885704,0.42294915438604813,0.7578953344012569,0.04725377595341705,-3.153110401142448,0.9556153868656037,92.09874656945517
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02464.png,24.667452,76.005692,0.288927,0.270256,0.013911,0.083629,1.8e-05,6.899834,47,0.991328,2.254259,0.0,0.039902,0.094296,0.0,0.0,0.014491,256.125945,0.434966,2.526658,2.526658,1.106857,1.192172,-9.642484,6.171099,-1.257616,-14198.08789,0.0,66,65,69,80,99,100,100,86,100,100,89,100,88,85,100,100,99,100,85,100,100,5,0,97,99,100,14,100,305,0.6135208385382674,0.2830417513634985,1.1832388285465298,0.05117716094889962,0.40722639872220545,-0.39318242444662943,-0.01356009818348887,0.4376862610527114,0.4612198610559396,0.0854683951959693,96.24101813179749
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02465.png,20.715141,101.624844,0.607743,0.216869,0.008871,0.09218,1.9e-05,6.558551,39,0.986595,0.0,0.0,0.100066,0.101109,0.0,0.0,0.000285,261.590776,0.348243,2.452089,2.471246,1.378773,1.496713,3.845157,20.225746,-1.872536,-9702.129883,0.0,29,54,86,58,89,100,100,82,99,100,100,100,100,84,100,100,100,100,23,100,100,45,5,100,88,100,28,100,292,0.12733092268937482,0.3802241841369795,0.2803408150210861,-0.011911658324305706,0.35354114705256673,0.27340830325743465,-0.03293927830558518,0.11772207572454597,-0.26269139249671264,0.5639622267983223,93.93393841983396
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02466.png,19.5161,197.767245,0.598633,0.346679,0.028188,0.068419,0.0,7.030711,-22,0.983985,0.0,0.115533,0.069136,0.002364,0.088814,0.0,0.136285,254.935992,0.413087,2.718564,2.762341,1.148933,1.271864,-26.359406,2.514736,4.166646,6667.730469,0.376862,21,25,86,95,92,100,100,88,40,100,100,88,99,96,91,100,86,100,65,100,100,8,1,80,100,99,91,5,294,-2.075729035607872,-0.14179544574051403,0.4899820855026473,-1.1044179927033417,-3.079653723022096,0.4300964404919196,0.9448479326869976,-0.24552311236573646,1.1037423545763043,-0.0038051819291446023,84.42073246191923
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02467.png,23.185156,72.41711,0.331055,0.193985,0.047305,0.406617,0.00681,6.830165,-13,0.973112,0.0,0.0,0.095119,0.164842,0.010453,0.0,0.027371,301.228238,0.481361,2.516267,2.548068,0.981916,1.095526,33.371185,8.250595,0.612768,-14468.2793,0.0,52,66,72,47,73,100,59,85,57,100,100,100,100,64,99,100,97,100,70,100,100,2,0,70,98,100,13,100,289,-0.42349232670381187,-1.9301929911639446,0.9759292575911075,0.48409774360271146,0.4290745426529494,0.4212744140379877,-1.5983295920906473,0.583039369920016,-0.8861041426958213,-0.009129894976453678,87.42605226795744
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02468.png,18.346842,210.330145,0.415895,0.37201,0.080538,0.137965,0.0,7.480037,38,0.983423,0.0,0.0,0.079959,0.002423,0.969927,0.0,0.24689,271.155801,0.402998,2.377583,2.418384,1.134156,1.347417,6.137555,-0.228298,-0.448869,-8015.298828,0.015446,14,23,77,97,51,100,100,94,99,100,100,100,100,96,3,100,75,100,56,100,100,7,1,99,100,100,35,93,272,0.2819595713099119,-2.122515684563607,0.6090158562684244,0.4050854823159775,0.005960488431553199,0.262112375868768,1.1600687498744156,-3.771918736420664,0.504929376965176,0.424049927515054,86.92629821374783
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02469.png,23.023539,102.935708,0.189815,0.411959,0.032987,0.028697,0.0,7.395469,-18,0.992243,0.0,0.0,0.073676,0.16512,0.0,0.0,0.00049,253.142207,0.384835,2.52166,2.525613,1.258685,1.33989,-1.866448,6.516584,1.418095,-13546.64941,0.0,50,54,61,99,87,100,100,92,47,100,100,100,100,64,100,100,100,100,43,100,100,20,1,100,99,100,15,100,290,-1.7174626177718706,-0.36104795636490594,0.42808531671095484,0.35523397361289993,0.4646551454693329,0.4513144317495759,-1.404735141601358,0.7892731547471402,0.5574295100320199,-0.057389583773601434,89.96324053391183
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/0246_01.jpg,16.339937,49.255222,0.157407,0.230925,0.018635,0.169687,0.0,6.809682,50,0.80302,0.0,0.0,0.023279,0.026673,0.985909,0.121932,0.764939,44.339755,0.296208,4.691812,6.938595,1.432942,1.942014,-70.04447,6.655199,11.091516,-2163.377441,0.0,7,77,57,65,100,100,100,85,100,100,100,100,58,95,1,88,24,22,9,100,100,58,81,12,99,96,64,100,282,0.5370091576968502,0.2704774764800146,-0.9341601000915448,0.5070961162323752,0.2164718477395123,0.10911504486587621,0.5851628589528203,-5.375398196227871,1.175877050999293,-2.57110477282253,81.29582773612366
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/0246_02.jpg,16.406874,65.015669,0.3,0.134142,0.010678,0.422357,0.0,6.304095,47,0.831331,0.0,0.0,0.079981,0.098345,0.010195,0.403704,0.65803,41.685718,0.257952,12.899612,9.922779,1.811039,2.103142,78.848393,-4.960605,12.645068,-1358.528809,0.0,7,70,70,21,94,100,100,79,100,100,100,100,100,84,99,60,34,20,4,100,100,98,95,4,99,95,67,100,306,-0.22516328985958736,1.4352005557293848,-1.2986660848690805,-0.15442676241410985,0.4230280632240776,0.38844233137199413,-0.3634740958492121,-2.445953151940281,0.04689077303765501,-2.89085275500537,81.98173419364387
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02470.png,20.121372,119.031916,0.137543,0.307052,0.023686,0.034706,0.00042,6.767571,-11,0.996307,0.0,0.0,0.089179,0.005865,0.067652,0.0,0.076159,257.028333,0.372304,2.478599,2.505837,1.293211,1.39289,0.850734,10.274938,2.608689,6167.938477,0.0,25,48,55,89,96,100,96,85,60,100,100,100,100,96,93,100,92,100,35,100,100,26,2,100,97,100,90,100,281,-1.3729742790191237,-0.08018092856102571,0.4106903606068758,-0.005188967059168468,0.3459230965860801,0.19282745885200878,0.7527829761223913,-0.09890128844164214,0.3543078481404513,-0.17303179084288894,91.39058969807108
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02471.png,26.023476,12.66407,0.08179,0.299455,0.014695,0.03453,0.0,6.929134,36,0.989975,0.0,0.0,0.051502,0.074426,0.15264,0.0,0.08915,238.838631,0.406757,2.751509,2.623333,1.187445,1.27398,11.488518,4.444672,-1.272962,-16186.37598,0.0,76,94,47,88,100,100,100,87,98,100,100,100,96,89,85,100,91,100,59,100,100,11,1,96,99,100,10,100,276,0.8563305626327542,0.23790931446855274,0.9898845717101021,0.3524838952478876,0.3002846491337894,0.2300701516715797,0.2666236772137672,0.18584913102032258,0.5606067074196364,-1.0149566902684548,95.97889756260327
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02472.png,22.564705,243.45101,0.338203,0.123679,0.00727,0.481093,0.0,6.26004,-38,0.98964,0.0,0.0,0.136671,0.002494,0.0,0.0,0.001731,261.269263,0.391602,2.455939,2.467433,1.226929,1.326679,2.601469,14.733495,-1.010208,-6082.540527,0.111926,46,17,72,18,82,100,100,78,13,100,100,100,100,96,100,100,100,100,47,100,100,15,1,100,94,100,45,52,292,-3.2942362384891855,0.7451984058213358,0.373887479999685,-0.023095526083628273,-1.4814166091949406,0.23557293970998197,0.6195098901971816,-0.17676423985913858,-1.050393692497449,0.815112442893054,85.19557923813989
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02473.png,21.030802,37.482503,0.352539,0.170087,0.006918,0.170178,0.0,6.379837,44,0.989717,0.0,0.0,0.104112,0.00213,0.079082,0.0,0.070895,247.735352,0.458517,2.612616,2.600273,1.038321,1.144924,-11.159246,6.443372,1.374451,-6503.125,0.142347,32,82,73,35,80,100,100,80,99,100,100,100,100,96,92,100,93,100,92,100,100,3,0,96,99,100,43,41,281,1.0781897038777062,0.43583821631603975,1.2340342937120605,0.2776665843809791,-1.9726560369347685,0.23000942150733933,0.6915854593890031,0.05522495632997218,-0.6798860833630673,-0.3780602847885524,92.51329591306383
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02474.png,23.725187,95.15764,0.639715,0.120767,0.007835,0.457033,0.0,6.246236,49,0.995143,0.0,0.0,0.070658,0.007574,0.064169,0.0,0.083781,256.05787,0.464915,2.84252,2.806193,1.020853,1.13008,30.675792,-3.865584,2.488703,2923.419434,0.343648,57,57,87,17,84,100,100,78,100,100,100,100,99,96,94,100,92,100,85,100,100,2,0,74,100,100,83,7,297,0.7681464980794587,0.7002598045229271,1.0439778705382348,-0.005279756655838209,-3.1967011046926155,0.2098309435039114,0.5894687820388491,-0.43994198770265996,-0.6713592684339745,0.34388504548397386,89.6797011555256
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02475.png,25.295633,136.350962,0.513841,0.240745,0.009907,0.062603,0.0,6.660979,37,0.987954,0.0,0.038521,0.088888,0.00221,0.0,0.0,0.002908,259.456167,0.441964,2.503452,2.527069,1.083901,1.181231,11.717617,9.947221,-0.479939,-11982.80664,0.0,71,42,82,69,92,100,100,83,98,100,100,96,100,96,100,100,100,100,92,100,100,4,0,96,97,100,20,100,281,0.28971387962728606,0.24475913999871543,1.2449128935251863,-0.52967722723384,0.3918210932810975,0.3098538070589004,0.8376186596299778,0.09448769520070065,0.08150654934248115,0.683405383517655,97.16702335012236
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02476.png,22.022161,64.963553,0.065789,0.20868,0.02363,0.251018,0.0,6.954355,28,0.970255,0.0,0.0,0.106351,0.010505,0.140079,0.0,0.096835,254.181342,0.383304,2.517295,2.52915,1.262751,1.349485,5.409271,16.19755,-0.483386,2592.001709,0.0,41,70,44,54,96,100,100,87,96,100,100,100,100,96,86,100,90,100,42,100,100,20,1,99,92,100,82,100,306,0.4204884836779591,0.4210778640396482,0.7339311761551037,0.15958948001597376,0.27264652876124573,0.19154854766429,0.7521907200407226,-0.41247620072849445,0.13817190893581355,-0.2967634932608934,94.96227477322284
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02477.png,19.08283,104.968736,0.535354,0.171143,0.007806,0.14398,0.0,6.220101,-17,0.992665,0.392242,0.0,0.081872,0.066164,0.039221,0.0,0.210233,256.139053,0.4585,2.499981,2.499981,1.053295,1.130054,1.874728,14.850388,-0.738827,-3947.417969,0.0,18,53,83,36,84,100,100,78,49,100,98,100,100,90,96,100,79,100,92,100,100,3,0,100,93,100,55,100,270,-1.3175479889605315,0.6394360886145026,1.1881748309631197,0.22276555729946196,0.3318881406698874,0.14429410444511484,0.3079541384176642,-0.5691347972093488,-0.7096122883303717,-0.3890601667873593,90.56103035652723
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02478.png,22.263973,8.568325,0.169668,0.458761,0.029992,0.029323,0.0,7.219062,-16,0.996469,0.0,0.0,0.100608,0.070903,0.0,0.0,0.009013,260.39908,0.387858,2.505837,2.478599,1.251318,1.32685,-9.267704,2.471401,0.840432,-8949.285156,0.0,43,96,59,99,90,100,100,90,51,100,100,100,100,90,100,100,99,100,45,100,100,18,1,97,100,100,31,100,269,-0.9647752397037567,-0.07731264022838386,0.6564488772458422,0.5521514727466946,0.26650207118806457,0.2739688670881633,0.37701433668829504,1.3306902429978789,0.29179465811494654,-1.3657596702266965,93.15451201644434
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02479.png,21.610195,206.61413,0.795471,0.22697,0.0139,0.092855,0.0,6.783357,42,0.994178,0.0,0.0,0.081012,0.008968,0.014911,0.0,0.149812,256.873623,0.392608,2.523492,2.539363,1.23871,1.308357,11.14216,1.083185,0.228277,-10249.05957,0.0,37,23,93,63,99,100,100,85,99,100,100,100,100,96,99,100,85,100,48,100,100,17,1,96,100,100,26,100,294,-0.23625733264944226,0.30147744187936315,0.6600283566515248,-0.40213580432350926,0.41009802290752884,0.19549378376653231,0.7176090502018438,-0.9557736975541566,0.41624961398224686,0.7990682108758916,94.13714840908247
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/0247_01.jpg,17.477837,22.95459,0.0,0.101163,0.004386,0.508426,0.0,5.879884,-12,0.909944,0.0,0.0,0.014721,0.017487,0.104283,0.0,0.131663,229.806394,0.328303,6.979956,2.601021,1.366544,1.684441,74.672688,53.02794,-37.131746,-2007.50769,0.0,11,89,0,12,61,100,100,73,58,100,100,100,37,95,90,100,87,100,16,100,100,42,24,7,36,64,65,100,270,-0.6674769110656031,0.5959240224765723,0.19917112508697607,0.6731797293371211,0.1430748574927154,0.22670428904386142,0.7478502856087234,-0.09636609279290854,-2.0232499753394046,-0.7997326917785392,89.08294276431653
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02480.png,22.957823,141.085953,0.77686,0.386813,0.033173,0.028907,0.020778,7.275422,42,0.995785,0.0,0.0,0.055548,0.005528,0.0,0.0,0.016438,255.602155,0.395044,2.516195,2.528045,1.215287,1.319242,7.926581,9.273121,-1.935538,-8272.106445,0.0,50,40,93,98,87,100,32,91,99,100,100,100,97,96,100,100,98,100,50,100,100,14,1,98,97,100,34,100,287,0.6791624932008437,-3.8769813951648224,0.6692820305457133,-0.27868461066801875,0.4305116721703792,0.15892696572787374,0.5750749508114253,0.18170233722047488,0.22829153525692053,0.5228417004331432,89.58900865525372
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02481.png,26.268284,146.732847,0.835102,0.256441,0.011455,0.075017,0.0,6.777575,47,0.987734,0.0,0.0,0.080181,0.087381,0.0,0.0,0.005225,250.631291,0.440987,2.55998,2.53598,1.097388,1.172765,-4.061036,7.481575,-0.193164,-14043.13281,0.0,78,39,95,76,96,100,100,85,100,100,100,100,100,87,100,100,99,100,91,100,100,5,0,99,98,100,14,100,302,0.2247583184508985,0.14599180107977133,1.1708523133035356,-0.20954558515753038,0.4262720019912078,0.28665910622840607,0.11668809700035151,-0.02132007821534355,0.3431388222265994,0.7565443109019255,96.45697645894703
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02482.png,21.650074,12.841305,0.347656,0.321654,0.065039,0.284286,0.00164,7.547247,-38,0.991578,0.0,0.0,0.033717,0.217438,0.022155,0.0,0.087723,256.036795,0.494219,2.496094,2.503906,0.946491,1.076905,0.97137,-3.616949,-1.275188,-13882.62402,0.0,37,94,73,92,60,100,86,94,13,100,100,100,80,43,98,100,91,100,58,100,100,1,0,100,100,100,14,100,295,-1.9684755602465582,-1.550971438375079,0.702601318690558,1.1874169908024008,0.443123708917815,0.6352957779444594,-2.837884914492085,1.4138225585783608,-0.2323104455968664,-1.419390747762573,84.51720423356919
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02483.png,21.024691,4.646128,0.199762,0.31105,0.021838,0.096921,0.0,7.150053,50,0.988877,0.0,0.0,0.070455,0.080538,0.013509,0.0,0.027676,264.178575,0.478456,2.836707,2.764778,0.98992,1.100137,-32.647016,-7.706242,-1.490134,-7136.425293,0.0,32,98,62,90,98,100,100,89,100,100,100,100,99,88,99,100,97,100,72,100,100,2,0,71,98,100,39,100,282,1.0315209123264466,0.15392193529971515,1.1878775715906322,0.3454483972683063,0.3097233959714582,0.2687500778594534,0.17721840911256576,0.9237854782453779,0.5143452009886856,-0.954311318370247,97.70582869943827
