Filename,UnifiedQualityScore,BackgroundUniformity,IlluminationUniformity,LuminanceMean,LuminanceVariance,UnderExposurePrevention,OverExposurePrevention,DynamicRange,Sharpness,CompressionArtifacts,NaturalColour,SingleFacePresent,EyesOpen,MouthClosed,EyesVisible,MouthOcclusionPrevention,FaceOcclusionPrevention,InterEyeDistance,HeadSize,LeftwardCropOfTheFaceImage,RightwardCropOfTheFaceImage,MarginAboveOfTheFaceImage,MarginBelowOfTheFaceImage,HeadPoseYaw,HeadPosePitch,HeadPoseRoll,ExpressionNeutrality,NoHeadCoverings,UnifiedQualityScore.scalar,BackgroundUniformity.scalar,IlluminationUniformity.scalar,LuminanceMean.scalar,LuminanceVariance.scalar,UnderExposurePrevention.scalar,OverExposurePrevention.scalar,DynamicRange.scalar,Sharpness.scalar,CompressionArtifacts.scalar,NaturalColour.scalar,SingleFacePresent.scalar,EyesOpen.scalar,MouthClosed.scalar,EyesVisible.scalar,MouthOcclusionPrevention.scalar,FaceOcclusionPrevention.scalar,InterEyeDistance.scalar,HeadSize.scalar,LeftwardCropOfTheFaceImage.scalar,RightwardCropOfTheFaceImage.scalar,MarginAboveOfTheFaceImage.scalar,MarginBelowOfTheFaceImage.scalar,HeadPoseYaw.scalar,HeadPosePitch.scalar,HeadPoseRoll.scalar,ExpressionNeutrality.scalar,NoHeadCoverings.scalar,assessment_time_in_ms,brightness_group_pc1,brightness_group_pc2,occlusion_group_pc1,occlusion_group_pc2,margin_group_pc1,margin_group_pc2,brightness_group_pc1_scaled,brightness_group_pc2_scaled,occlusion_group_pc1_scaled,occlusion_group_pc2_scaled,margin_group_pc1_scaled,margin_group_pc2_scaled
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02662.png,19.432669,31.626889,0.538108,0.218699,0.031044,0.181977,0.0,6.917224,47,0.991932,0.0,0.0,0.065565,0.01153,1.0,0.0,0.250742,251.207397,0.431873,2.85205,2.865873,1.112564,1.203017,30.234153,-11.373207,2.61497,1694.394775,0.0,20,85,83,59,89,100,100,86,100,100,100,100,99,96,0,100,75,100,82,100,100,5,0,75,96,100,79,100,321,8.523699493648374,-2.356764346017916,94.54626730582874,-3.2290263893311644,-9.801158500017017,1.3232582325689235,0.38055739636817254,0.16055984600050494,0.9561288250542926,0.021150781181152344,0.1391972002052438,0.28795420165697855
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02663.png,21.579712,54.554057,0.24,0.21966,0.023578,0.06479,0.0,6.75107,26,0.992313,2.904343,0.0,0.055812,0.128603,1.0,0.0,0.253454,231.566232,0.425311,2.723505,2.803088,1.151675,1.202248,-12.38292,5.733524,0.593819,-13473.08398,0.0,37,74,65,60,96,100,100,84,96,100,86,100,97,77,0,100,75,100,76,100,100,8,0,95,99,100,16,100,317,7.396595409933781,-9.21218220598813,94.54626730582874,-3.2290263893311644,-3.1234210859266063,1.6991657378020502,0.3702291045313473,0.08571558501031405,0.9561288250542926,0.021150781181152344,0.19272698725091683,0.29204697717817024
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02664.png,25.291767,159.174677,0.518825,0.349729,0.020528,0.017714,2.1e-05,7.185248,-32,0.995798,0.0,0.0,0.055381,0.133265,0.068032,0.0,0.075294,244.322196,0.426033,2.585284,2.609867,1.143819,1.203416,-2.584051,11.098952,-1.202565,-13929.83398,0.010651,71,35,82,95,99,100,100,90,22,100,100,100,97,75,93,100,92,100,76,100,100,7,0,100,96,100,14,95,329,-28.227909982374673,-9.454049550134041,0.4875179879475753,-0.6939324399159127,-3.50465404399769,0.8030840987839233,0.04378162416937659,0.08307498993645819,0.08306757445329686,0.044315954809329906,0.1896709642606632,0.28229069153314634
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02665.png,20.91168,56.650575,0.445363,0.521102,0.033189,0.021122,0.000105,7.507682,-25,0.999807,0.0,0.0,0.050759,0.152763,0.20895,0.0,0.092402,269.148777,0.456081,2.450096,2.457729,1.044908,1.147686,13.20656,9.571834,-2.205311,-12977.79297,0.0,31,73,78,99,87,100,99,94,34,100,100,100,96,69,79,100,91,100,94,100,100,3,0,95,97,100,17,100,302,-31.995509468139705,2.7544491423470503,14.213256234975296,-1.476543866153285,-21.6317014959135,4.155769778175178,0.00925698037161038,0.21636169559066745,0.2104710354420538,0.03716461054598766,0.04436171807491218,0.3187937931946907
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02666.png,25.349539,248.113133,0.125714,0.217906,0.008168,0.091833,0.0,6.528659,1,0.988061,0.0,0.0,0.11679,0.002488,0.0,0.0,0.003783,249.15667,0.392506,2.550016,2.562063,1.223207,1.32784,1.911174,25.070543,-0.118385,-10504.9082,0.009056,71,16,54,59,86,100,100,82,78,100,100,100,100,96,100,100,100,100,48,100,100,15,1,100,82,100,25,96,291,9.527272979868878,0.7088456419366026,-8.461325280915837,-2.231499865500439,25.43357823594629,-2.598915003598485,0.3897537075120599,0.19402874880398788,3.655866183407963e-06,0.030265975956707408,0.42164435814629625,0.24525067914841975
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02667.png,23.510113,70.602861,0.549388,0.316372,0.015918,0.057416,0.0,6.943301,32,0.990229,3.358065,0.0,0.077737,0.082506,0.0,0.0,0.004923,262.102327,0.439378,2.467163,2.486468,1.10814,1.170445,8.821447,4.073316,0.158691,-16505.86914,0.0,55,67,84,91,100,100,100,87,98,100,83,100,100,88,100,100,100,100,89,100,100,5,0,98,99,100,9,100,322,-23.811600534162327,-10.720435410406827,-8.461325280915837,-2.231499865500439,-16.25753679654037,4.020985213027053,0.08425076404911105,0.06924917861808647,3.655866183407963e-06,0.030265975956707408,0.08744186245117955,0.31732629663983847
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02668.png,29.457191,105.623134,0.583333,0.377044,0.014382,0.042722,0.0,6.828855,45,0.996136,0.0,0.0,0.058486,0.004626,0.0,0.0,0.000179,259.998057,0.422211,2.514793,2.514793,1.139298,1.231924,-12.231031,-2.214884,0.547052,-1062.620239,0.0,92,53,85,97,99,100,100,85,100,100,100,100,98,96,100,100,100,100,73,100,100,7,0,96,100,100,69,100,293,-29.216778465437464,-9.195263359310577,-8.461325280915837,-2.231499865500439,-0.7376347740591112,-0.3530846071267036,0.03472006328171556,0.08590029710259683,3.655866183407963e-06,0.030265975956707408,0.2118518232981193,0.2697026508262064
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02669.png,24.379362,221.097258,0.500865,0.17794,0.007715,0.170061,1.8e-05,6.409788,27,0.981811,3.938305,0.0,0.055605,0.156172,0.0,0.0,0.006532,252.894729,0.458571,2.529379,2.549295,1.053111,1.129856,-6.925043,1.905029,-0.491348,-14669.74121,0.0,63,21,81,39,84,100,100,80,96,100,81,100,97,67,100,100,99,100,91,100,100,3,0,99,100,100,13,100,311,29.629619654079125,1.1045461575118558,-8.183195394869232,-1.9743167803400112,-18.86468222597492,2.9996010722645514,0.5739628733346296,0.1983488228339896,0.0025852809452147213,0.03261606275461322,0.06654257711236827,0.3062057524877507
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02670.png,23.322374,364.412257,0.515918,0.191198,0.024475,0.320163,7.8e-05,6.842641,40,0.973953,0.0,0.0,0.025641,0.116353,0.0,0.0,0.02533,263.012225,0.420411,2.464929,2.47262,1.146509,1.23488,-8.61011,10.910068,0.609625,-13416.83106,0.0,53,5,82,46,96,100,99,86,99,100,100,100,64,80,100,100,97,100,71,100,100,7,0,98,96,100,16,100,298,20.703246902346955,-10.395020536670074,-7.626935622776015,-1.4599506100191544,1.107044739233275,-1.1238637444004551,0.49216547400276783,0.07280190672854323,0.007748531103277417,0.03731623635042486,0.22663906265642333,0.2613106236882464
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02671.png,29.187767,162.749255,0.403944,0.297557,0.026154,0.096995,0.0,7.280103,47,0.967789,0.0,0.0,0.058467,0.01011,0.0,0.0,0.004188,254.840022,0.398256,2.534737,2.526803,1.220188,1.293841,8.413809,1.88813,0.138521,-16781.07422,0.0,92,34,76,88,94,100,100,91,100,100,100,100,98,96,100,100,100,100,52,100,100,14,1,98,100,100,9,100,296,-21.191774306805346,-5.06312176688057,-8.461325280915837,-2.231499865500439,21.362986251290433,-1.9534383680691099,0.1082577126786784,0.1310130954920444,3.655866183407963e-06,0.030265975956707408,0.38901385643943454,0.25227844777931585
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02672.png,25.792683,161.287547,0.537143,0.20494,0.020503,0.231218,0.0,6.89347,5,0.989053,0.0,0.0,0.093594,0.130091,0.0,0.0,0.068361,251.734667,0.420444,2.558212,2.554196,1.1464,1.234764,-8.449917,-1.656032,-1.173971,-13326.38477,0.0,75,34,83,52,99,100,100,86,83,100,100,100,100,76,100,100,93,100,71,100,100,7,0,98,100,100,16,100,287,14.604877263280194,-12.8938269538483,-6.514416078589589,-0.4312182693774408,1.107044739233275,-1.1238637444004551,0.4362826657766329,0.04552110146307636,0.018075031419402726,0.04671658354204812,0.22663906265642333,0.2613106236882464
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02673.png,28.880716,266.813343,0.733564,0.296757,0.015681,0.068309,0.0,6.980445,46,0.988796,0.0,0.0,0.079658,0.003251,0.0,0.0,0.000223,251.422779,0.424805,2.560928,2.548886,1.137928,1.216089,7.746242,-2.849386,-0.025455,-3772.770508,0.0,91,14,91,87,100,100,100,87,100,100,100,100,100,96,100,100,100,100,75,100,100,7,0,98,100,100,56,100,307,-19.899144746529586,-11.047503245059119,-8.461325280915837,-2.231499865500439,-2.582314287351497,0.4176945301470477,0.12010280802376438,0.06567840424980907,3.655866183407963e-06,0.030265975956707408,0.19706458393981524,0.27809467796416637
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02674.png,24.556528,31.947755,0.514233,0.405514,0.024027,0.023643,0.0,7.282201,-7,0.999151,0.0,0.0,0.058235,0.011969,0.0,0.0,0.004963,269.007851,0.461551,2.519345,2.54315,1.039972,1.128931,-20.45286,12.107836,1.743161,-14636.56641,0.0,65,85,82,98,96,100,100,91,67,100,100,100,98,96,100,100,100,100,89,100,100,3,0,88,96,100,13,100,295,-31.126037747632306,-6.23839095968762,-8.461325280915837,-2.231499865500439,-17.020002712682533,2.2288219349907994,0.0172244412326083,0.11818205353414922,3.655866183407963e-06,0.030265975956707408,0.08132981647067233,0.2978137253497908
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02675.png,24.342775,57.032088,0.006055,0.196956,0.034027,0.456433,0.0,6.869253,48,0.980482,0.0,0.0,0.020983,0.004825,0.0,0.0,0.031591,242.290247,0.404815,2.619276,2.611013,1.171412,1.301837,2.542965,23.775921,-1.874379,-10546.0791,0.0,63,73,22,48,86,100,100,86,100,100,100,100,52,96,100,100,97,100,58,100,100,9,1,100,84,100,25,100,309,19.512638867256065,-0.2667927221550507,-7.626935622776015,-1.4599506100191544,13.922782921057857,-4.12150915133849,0.48125525956262427,0.1833771833056251,0.007748531103277417,0.03731623635042486,0.3293720234132542,0.22867310096807647
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02676.png,25.1327,80.48735,0.682526,0.068018,0.004528,0.804686,0.0,5.229162,42,0.98889,0.0,0.0,0.009522,0.003054,0.0,0.0,0.007285,255.154939,0.452155,2.501898,2.545375,1.047494,1.164122,-7.438067,3.222642,1.201265,-3384.928223,0.0,69,63,89,7,62,89,100,65,99,100,100,100,26,96,100,100,99,100,98,100,100,3,0,98,100,100,58,100,304,65.51570787659787,20.69608687460103,-8.183195394869232,-1.9743167803400112,-25.32106052249827,5.69732805272268,0.9028073850346562,0.4122401444982455,0.0025852809452147213,0.03261606275461322,0.01478723935830406,0.33557784747061065
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02677.png,19.932575,118.016923,0.683391,0.165992,0.01938,0.360328,0.0,6.605719,48,0.985022,0.0,0.0,0.071044,0.029313,0.653811,0.0,0.194701,244.163408,0.405288,2.60166,2.647303,1.190306,1.277049,-9.233045,9.79611,0.401683,-11510.8252,0.0,24,48,89,34,99,100,100,83,100,100,100,100,99,95,35,100,81,100,58,100,100,11,1,97,97,100,21,100,299,32.79134395407968,-14.308480845685215,59.25846708709631,-2.172638621799233,14.685248837200021,-2.3293458733022363,0.6029355403223723,0.030076568795028125,0.6285844848057907,0.03080383804683761,0.3354840693937614,0.24818567225812418
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02678.png,23.905624,129.604003,0.644996,0.331226,0.02371,0.064557,2.2e-05,7.251169,-37,0.993727,4.433464,0.0,0.110069,0.002571,0.0,0.0,0.033232,252.074357,0.379894,2.539683,2.52381,1.277597,1.354715,-1.391695,19.616673,1.4596,-15275.42969,0.0,59,44,88,93,96,100,100,91,14,100,78,100,100,96,100,100,97,100,39,100,100,23,1,100,89,100,11,100,283,-26.23546801309137,-6.647225753002985,-7.626935622776015,-1.4599506100191544,36.78449971033071,1.1012319908146477,0.06203949620092508,0.11371858557380247,0.007748531103277417,0.03731623635042486,0.5126351191806937,0.28553684218779074
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02679.png,21.835052,222.961383,0.385675,0.271815,0.023683,0.1827,1.9e-05,7.136878,49,0.991516,0.0,0.0,0.051146,0.058524,0.0,0.0,0.061891,262.238701,0.438956,2.507796,2.523544,1.061201,1.216933,14.393072,-1.939541,-1.667498,-11511.81641,0.145625,39,20,75,81,96,100,100,89,100,100,100,100,96,91,100,100,94,100,89,100,100,3,0,94,100,100,21,40,320,-14.111156885891706,-7.590328347560927,-6.792545964636195,-0.6884013545378691,-17.020002712682533,2.2288219349907994,0.17314141256475146,0.10342223046177032,0.015493406340371399,0.04436649674414231,0.08132981647067233,0.2978137253497908
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02680.png,26.735546,63.261661,0.356445,0.28471,0.026708,0.122807,0.0,7.308141,39,0.991118,1.692434,0.0,0.071408,0.004508,0.0,0.0,0.005049,238.01178,0.484376,2.67787,2.660921,0.981853,1.082659,-7.439043,-2.935875,0.167904,1458.961792,0.0,81,70,73,84,93,100,100,91,99,100,92,100,99,96,100,100,99,100,67,100,100,2,0,98,100,100,78,100,308,-17.20275653330005,-4.393720211813974,-8.183195394869232,-1.9743167803400112,2.890238975462627,-7.1458302140385905,0.1448113374080501,0.1383213100630613,0.0025852809452147213,0.03261606275461322,0.2409334264217633,0.1957451411872072
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02681.png,14.607754,255.24489,0.549745,0.248919,0.017897,0.108717,0.0,7.02404,46,0.962004,0.0,0.0,0.104668,0.257302,0.0,0.298329,0.040683,243.884156,0.473147,2.742048,2.786274,1.002058,1.113627,22.010703,15.069671,-5.588709,-12639.50195,0.203112,4,15,84,73,100,100,100,88,100,100,100,100,100,28,100,70,96,100,77,100,100,2,0,86,93,99,18,25,290,-6.399021371965692,-12.211291121041599,-7.354713676189212,27.702363619218822,-6.333158590999304,-3.2919345276698353,0.24381206971511812,0.05297270996443823,0.010275318189557861,0.3037955408651921,0.166997229630243,0.23770527687700707
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02682.png,21.80699,75.998844,0.359694,0.207002,0.025184,0.278307,0.0,7.02634,49,0.988045,0.0,0.035874,0.05042,0.089137,0.012183,0.0,0.014186,286.922268,0.508235,2.791862,2.774023,0.941525,1.02607,-38.604008,-5.611954,-3.268439,-12613.50879,0.291467,39,65,74,53,95,100,100,88,100,100,100,96,95,86,99,100,99,100,48,100,100,1,0,61,99,100,18,11,310,13.546067495560768,-8.864283345708605,-7.222651940513438,-2.0485878168684257,20.033461393669214,-15.364313657157359,0.4265801933619765,0.08951378281952299,0.01150112636733798,0.03193738910738121,0.3783561773353982,0.10626459773156355
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02683.png,20.010054,60.090304,0.604938,0.12738,0.005719,0.434091,0.0,6.126719,-50,0.991272,100.0,0.0,0.074263,0.01135,0.0,0.0,0.001911,254.051319,0.384781,2.513755,2.533518,1.263923,1.334987,5.194622,7.758918,0.152384,-14035.25488,0.0,24,72,86,19,72,100,100,77,0,100,0,100,100,96,100,100,100,100,43,100,100,20,1,99,98,100,14,100,292,50.69105806916558,11.483991024975454,-8.461325280915837,-2.231499865500439,31.951441809532675,-0.04545465169222953,0.7669607389243156,0.31166677025333456,3.655866183407963e-06,0.030265975956707408,0.47389257149332453,0.2730520395286391
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02684.png,27.712711,320.809083,0.194674,0.384774,0.024575,0.042616,0.0,7.276468,45,0.990854,0.0,0.0,0.065752,0.00221,0.0,0.0,0.007553,251.446947,0.441972,2.533362,2.545312,1.081644,1.183394,3.220694,7.139716,-1.021288,-9997.892578,0.0,86,8,61,98,95,100,100,91,100,100,100,100,99,96,100,100,99,100,92,100,100,4,0,100,98,100,27,100,301,-31.04947576175976,-5.241921569968734,-8.183195394869232,-1.9743167803400112,-19.40578902455003,4.281072279919554,0.017926021987326624,0.12906104247344352,0.0025852809452147213,0.03261606275461322,0.06220498042346986,0.3201580517017546
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02685.png,20.785263,176.53406,0.204775,0.347835,0.054657,0.106195,0.00023,7.622448,34,0.996707,0.0,0.0,0.051753,0.099701,0.054281,0.0,0.114805,260.793911,0.43031,2.653204,2.475786,1.120105,1.206441,18.019706,9.843722,-3.523386,-12638.89551,0.301161,30,30,62,95,67,100,98,95,98,100,100,100,96,84,95,100,89,100,81,100,100,6,0,90,97,100,18,10,302,-26.745285845206702,22.33771864737306,-0.5991792626241913,0.22615888862220088,-8.49758578529974,1.8339503029501742,0.057367747220696846,0.4301627160118765,0.07298075884614434,0.05272356249751137,0.1496468428746494,0.2935144737330224
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02686.png,24.602262,71.826423,0.73551,0.1632,0.009849,0.244791,0.0,6.512841,-2,0.995363,0.0,0.0,0.07371,0.003347,0.00361,0.0,0.10949,247.805784,0.4126,2.550419,2.59495,1.172973,1.25354,-4.569202,8.243881,0.359345,-11515.96094,0.397755,65,67,91,32,92,100,100,81,74,100,100,100,100,96,100,100,89,100,64,100,100,9,0,99,98,100,21,4,300,35.670449513305336,-7.458628125580218,-5.4018965344031615,0.5975140712642725,8.325888951898794,-2.029427446822331,0.6293184120325935,0.10486007217874964,0.028401531735528042,0.05611693073367139,0.2845064463909948,0.25145109999543425
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02687.png,20.641808,43.989447,0.567493,0.287094,0.010468,0.041704,0.0,6.671964,12,0.990983,0.0,0.0,0.10381,0.086623,0.0,0.0,0.020167,258.016583,0.435608,2.568746,2.572791,1.093994,1.2016,-16.64717,13.625653,2.244084,-16527.24219,0.0,29,79,84,85,94,100,100,83,89,100,100,100,100,87,100,100,98,100,86,100,100,4,0,92,94,100,9,100,310,-16.70965740887506,-5.156019005274078,-7.905065508822624,-1.7171336951795828,-13.871750484672868,1.9687348680982986,0.14932988341913345,0.1299988866870363,0.005166906024246062,0.03496614955251904,0.10656669849838207,0.29498197028787465
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02688.png,30.090395,14.964592,0.454102,0.190627,0.015904,0.281891,0.0,6.803018,31,0.988094,0.0,0.0,0.057927,0.004008,0.0,0.0,0.014282,283.310884,0.487363,2.470748,2.482329,0.971764,1.079961,-23.893615,8.048933,0.592301,-13605.5791,0.0,94,93,79,45,100,100,100,85,97,100,100,100,98,96,100,100,99,100,64,100,100,1,0,84,98,100,15,100,307,21.56858478791566,-14.443614599509235,-8.183195394869232,-1.9743167803400112,5.276025287330121,-9.198080558967344,0.5000950541974911,0.028601241375696584,0.0025852809452147213,0.03261606275461322,0.26005826246896574,0.1734008148352434
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02689.png,27.519014,31.11869,0.731445,0.399325,0.043193,0.095373,0.000474,7.675019,50,0.994519,0.0,0.0,0.083613,0.095698,0.0,0.0,0.001458,254.444513,0.511151,2.549912,2.574082,0.929397,1.028839,12.674963,3.47556,0.858323,-14841.20801,0.0,85,85,91,98,77,100,95,96,100,100,100,100,100,85,100,100,100,100,45,100,100,1,0,95,100,100,12,100,305,-30.63871942680745,12.599275171473927,-8.461325280915837,-2.231499865500439,22.800480663607793,-16.520482363067984,0.02169001447259067,0.3238429233987413,3.655866183407963e-06,0.030265975956707408,0.4005370363728543,0.0936765570246236
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02690.png,22.737885,122.592063,0.454694,0.185272,0.009144,0.207817,0.0,6.560111,41,0.99225,0.0,0.0,0.090299,0.082523,0.0,0.0,0.00827,265.344569,0.471129,2.509727,2.505805,1.017707,1.104761,-16.04516,3.579243,-0.873875,-15530.21875,0.0,47,47,79,43,90,100,100,82,99,100,100,100,100,88,100,100,99,100,79,100,100,2,0,92,100,100,11,100,298,24.87084818690967,-4.585303255548109,-8.183195394869232,-1.9743167803400112,-8.17783810429169,-2.5211553903960837,0.5303555603918002,0.13622969557370107,0.0025852809452147213,0.03261606275461322,0.15220999027193896,0.24609730401496704
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02691.png,27.447296,43.603679,0.313469,0.225616,0.017573,0.223828,0.0,6.946372,50,0.994698,0.0,0.0,0.085456,0.150885,0.0,0.0,0.005579,257.393192,0.420746,2.53077,2.53077,1.150239,1.229246,-11.642871,-9.827913,-2.508732,-16649.6875,0.0,85,79,71,63,100,100,100,87,100,100,100,100,100,69,100,100,99,100,72,100,100,8,0,96,97,100,9,100,304,3.5755899792668826,-13.009910252972858,-8.183195394869232,-1.9743167803400112,0.565937940658166,0.1576074632545476,0.33521507187168464,0.04425375804014481,0.0025852809452147213,0.03261606275461322,0.22230146596752495,0.2752629229022503
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02692.png,21.75971,32.139358,0.557551,0.445385,0.035486,0.025583,0.001021,7.583751,50,0.992061,0.0,0.0,0.065091,0.108499,0.0,0.0,0.008461,254.563162,0.415594,2.582657,2.562417,1.163033,1.242918,-13.97128,1.810658,-1.200272,-14840.78906,0.0,38,85,84,99,84,100,91,95,100,100,100,100,99,82,100,100,99,100,67,100,100,9,0,94,100,100,12,100,319,-31.959295392672765,5.724806856804251,-8.183195394869232,-1.9743167803400112,5.558869681960216,-0.8732587409117039,0.009588830415832306,0.2487906784121504,0.0025852809452147213,0.03261606275461322,0.2623255873535387,0.2640391407023742
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02693.png,24.197239,200.556335,0.51056,0.173261,0.02299,0.437288,0.0,6.804335,41,0.977143,0.0,0.0,0.099496,0.004975,0.0,0.0,0.005602,258.539853,0.438966,2.539503,2.523631,1.089084,1.191534,-12.896782,13.534149,1.798514,-10838.21973,0.0,61,25,82,37,97,100,100,85,99,100,100,100,100,96,100,100,99,100,89,100,100,4,0,95,95,100,24,100,296,29.623182320798797,-12.108342099657152,-8.183195394869232,-1.9743167803400112,-16.638769754611452,3.124903574008926,0.5739038844109527,0.0540966594570248,0.0025852809452147213,0.03261606275461322,0.08438583946092593,0.3075700109948146
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02694.png,18.115335,247.412094,0.172145,0.416428,0.045985,0.083661,0.0,7.624053,45,0.982486,0.0,0.0,0.099528,0.041213,0.0,0.0,0.057496,267.403796,0.427173,2.572294,2.54014,1.115619,1.225352,-21.495349,-10.951763,-0.440687,11682.12109,0.288023,13,16,59,99,74,100,100,95,100,100,100,100,100,93,100,100,94,100,78,100,100,6,0,87,96,100,97,12,296,-31.193675533947278,15.689500753993128,-6.792545964636195,-0.6884013545378691,-5.7305665153611605,0.6777815970395477,0.016604637963015367,0.3575805678050936,0.015493406340371399,0.04436649674414231,0.1718277019121055,0.2809264330260825
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02695.png,26.14242,33.509873,0.743802,0.298313,0.010062,0.03338,0.0,6.547509,17,0.995659,0.0,0.0,0.096287,0.054562,0.208748,0.0,0.067913,249.409101,0.465702,2.556431,2.57256,1.036989,1.112559,-6.089,0.843028,0.336346,-11685.12305,0.0,77,84,92,88,93,100,100,82,92,100,100,100,100,92,79,100,93,100,84,100,100,3,0,99,100,100,21,100,310,-19.37396538157636,-3.895198284866509,13.656996462882082,-1.9909100364741419,-12.40830392945157,0.301874091806421,0.12491532341279477,0.14376394039893864,0.20530778528399113,0.03246443695017602,0.11829791486643246,0.2768336575048908
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02696.png,23.908123,148.608312,0.679184,0.251101,0.023514,0.156351,2.2e-05,7.200032,49,0.972961,0.0,0.129096,0.092545,0.004801,0.156265,0.0,0.095362,255.158733,0.406823,2.55018,2.562228,1.184877,1.276206,12.612014,7.554981,-1.120023,2203.465332,0.0,59,38,89,74,96,100,100,90,100,100,100,87,100,96,84,100,90,100,59,100,100,10,1,95,98,100,81,100,309,-7.457831139685117,-8.1817475129019,9.688668849242937,-0.8480055983507854,13.381676122482748,-2.840037943683489,0.23410959730046177,0.0969653913208849,0.1684734334104689,0.042908065580053494,0.3250344267243558,0.2426254001820803
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02697.png,23.069443,194.174699,0.354671,0.364696,0.059077,0.208263,0.000735,7.669525,3,0.994382,0.0,0.0,0.021082,0.043587,0.0,0.0,0.010923,272.278704,0.430965,2.479006,2.46744,1.105755,1.214517,-17.707841,15.796634,1.470763,-11703.27832,0.0,51,26,73,96,64,100,93,96,81,100,100,100,53,93,100,100,99,100,81,100,100,5,0,91,93,100,21,100,346,-27.687185716647956,25.38984332049333,-8.183195394869232,-1.9743167803400112,-8.878818743370822,0.9378686639320477,0.04873658627125532,0.4634843924254288,0.0025852809452147213,0.03261606275461322,0.14659081988439582,0.2837581880879986
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02698.png,26.859426,120.143224,0.466483,0.202449,0.018735,0.301838,0.0,6.906488,48,0.988082,3.172949,0.0,0.081702,0.0,0.0,0.0,0.008338,261.687212,0.458198,2.533543,2.545494,1.040048,1.142348,-16.406457,5.203528,1.41179,-5741.616699,0.0,82,47,80,51,100,100,100,86,100,100,84,100,100,97,100,100,99,100,92,100,100,3,0,92,99,100,46,100,319,15.506429224315836,-13.972063302230264,-8.183195394869232,-1.9743167803400112,-19.787021982621116,3.3849906409014268,0.4445440960155779,0.033749418931712655,0.0025852809452147213,0.03261606275461322,0.059148957433216215,0.31040176605673075
